"X"	"Y"	"B07"	"B06"	"B05"	"B04"	"B03"	"B02"	"B01"
461921.000000	6978821.000000	99.193535	68.952682	18.648771	10.160124	12.764269	5.000000	5.000000
461951.000000	6978821.000000	100.606216	68.279739	17.244570	9.230617	11.443726	5.000000	5.000000
461981.000000	6978821.000000	101.743935	68.570625	16.595400	8.035385	10.967610	5.000000	5.000000
462011.000000	6978821.000000	102.459274	69.053909	16.636023	8.292060	10.977012	5.000000	5.000000
462041.000000	6978821.000000	101.569908	69.339241	17.376034	8.628093	11.323726	5.000000	5.000000
462071.000000	6978821.000000	101.669601	70.150352	17.751904	9.047655	11.630590	5.000000	5.000000
462101.000000	6978821.000000	102.009720	70.466766	18.507294	9.749807	12.018277	5.490562	5.000000
462131.000000	6978821.000000	100.301140	69.301140	18.134995	9.806708	11.972923	6.854173	7.000000
462161.000000	6978821.000000	96.218475	67.591530	20.074526	11.860386	12.523434	6.854173	7.000000
462191.000000	6978821.000000	95.039566	78.440598	49.301506	48.930405	33.125694	11.398751	13.000000
461591.000000	6978851.000000	100.271095	71.427406	23.661156	15.545215	15.808486	7.000000	7.000000
461621.000000	6978851.000000	103.207108	70.242004	17.102280	9.232410	11.991496	6.993930	7.000000
461651.000000	6978851.000000	101.742325	70.315392	18.586288	10.573130	12.729245	5.943015	5.000000
461681.000000	6978851.000000	101.272881	70.610092	19.727123	11.396763	12.967722	5.000000	5.000000
461711.000000	6978851.000000	101.482437	70.144447	19.007484	10.664297	12.396103	5.000000	5.000000
461741.000000	6978851.000000	100.401047	69.674500	18.704262	10.325500	12.308482	5.000000	5.000000
461771.000000	6978851.000000	100.689980	69.982903	18.961540	10.469593	12.554761	5.000000	5.000000
461801.000000	6978851.000000	100.048737	69.033440	18.376194	10.020871	12.364670	5.000000	5.000000
461831.000000	6978851.000000	100.833786	69.643707	19.152050	11.162813	12.467554	5.000000	5.000000
461861.000000	6978851.000000	100.948212	70.649590	19.452671	10.385742	12.281899	5.000000	5.000000
461891.000000	6978851.000000	99.838463	71.141739	21.454910	11.757147	13.171432	5.000000	5.000000
461921.000000	6978851.000000	98.755432	69.890594	19.557877	10.236623	12.435549	5.000000	5.000000
461951.000000	6978851.000000	100.755432	69.633980	17.554676	9.244570	11.684555	5.000000	5.000000
461981.000000	6978851.000000	102.070480	69.633980	17.339333	8.804092	11.509443	5.000000	5.000000
462011.000000	6978851.000000	102.485214	70.264076	18.463814	9.463815	12.148766	5.000000	5.000000
462041.000000	6978851.000000	100.695786	71.350540	19.846455	10.236360	12.846455	5.000000	5.000000
462071.000000	6978851.000000	100.861938	71.000000	18.979954	9.979953	12.464716	5.000000	5.000000
462101.000000	6978851.000000	102.226509	70.727173	18.595522	9.264572	12.000000	5.529144	5.000000
462131.000000	6978851.000000	100.934067	69.935120	17.956678	9.360096	12.000000	7.000000	7.000000
462161.000000	6978851.000000	96.838943	68.055008	20.550047	12.939698	12.920441	7.000000	7.000000
462191.000000	6978851.000000	96.315689	81.994728	57.692177	55.980427	36.502254	11.657784	13.000000
461591.000000	6978881.000000	99.088142	69.362717	23.372849	12.823709	14.659018	7.000000	7.000000
461621.000000	6978881.000000	101.483047	69.389908	17.254099	9.381148	11.896456	6.745901	7.000000
461651.000000	6978881.000000	100.000000	70.000000	20.033909	11.483046	13.696957	5.000000	5.000000
461681.000000	6978881.000000	100.296761	70.000000	20.703236	10.877202	13.168195	5.000000	5.000000
461711.000000	6978881.000000	101.000000	70.000000	19.313332	10.793773	12.870346	5.000000	5.000000
461741.000000	6978881.000000	101.466476	70.000000	18.533522	10.000000	13.000000	5.000000	5.000000
461771.000000	6978881.000000	101.753716	70.000000	18.000000	10.246287	12.143618	5.000000	5.000000
461801.000000	6978881.000000	100.973900	70.000000	18.026096	10.389905	12.000000	5.000000	5.000000
461831.000000	6978881.000000	100.416000	70.000000	18.583998	10.583999	12.000000	5.000000	5.000000
461861.000000	6978881.000000	101.805908	70.610092	18.000000	10.000000	12.610095	5.000000	5.000000
461891.000000	6978881.000000	100.727585	70.343353	19.858135	11.757147	13.171432	5.000000	5.000000
461921.000000	6978881.000000	98.624352	70.165543	19.927382	10.480832	12.708904	5.000000	5.000000
461951.000000	6978881.000000	100.654228	69.788612	17.834911	9.386834	12.057068	5.000000	5.000000
461981.000000	6978881.000000	102.070480	70.029167	17.535238	9.029163	11.535239	5.000000	5.000000
462011.000000	6978881.000000	102.500267	70.913521	18.945147	10.358937	12.630097	5.000000	5.000000
462041.000000	6978881.000000	100.708839	72.196846	20.934061	11.485305	13.642357	5.000000	5.000000
462071.000000	6978881.000000	100.697960	71.012611	19.959503	11.172704	13.231065	5.000000	5.000000
462101.000000	6978881.000000	102.232307	70.590492	18.413792	9.316434	12.161339	5.638622	5.000000
462131.000000	6978881.000000	101.885223	70.892876	18.377062	9.973983	12.395427	7.413791	7.000000
462161.000000	6978881.000000	97.496941	70.787590	25.388380	18.039604	17.016748	7.413791	7.000000
462191.000000	6978881.000000	95.670433	81.931534	58.646935	51.885582	35.249596	11.158962	13.000000
461591.000000	6978911.000000	98.260582	68.658531	22.809111	12.683265	13.841633	7.000000	7.000000
461621.000000	6978911.000000	100.951439	69.237236	17.321325	9.279370	12.203210	6.745901	7.000000
461651.000000	6978911.000000	99.806396	70.100082	20.033909	11.583129	13.899918	5.000000	5.000000
461681.000000	6978911.000000	100.160614	70.136147	20.645782	10.896837	13.270326	5.000000	5.000000
461711.000000	6978911.000000	101.132942	70.000000	19.252670	10.670756	12.507012	5.000000	5.000000
461741.000000	6978911.000000	101.479454	70.090309	18.804453	10.180621	12.661521	5.000000	5.000000
461771.000000	6978911.000000	101.607796	70.075485	18.249210	9.849854	12.455333	5.000000	5.000000
461801.000000	6978911.000000	100.968849	70.188545	18.219698	10.231550	12.209522	5.000000	5.000000
461831.000000	6978911.000000	100.141861	70.000000	18.697062	10.686493	12.469357	5.000000	5.000000
461861.000000	6978911.000000	101.612640	70.454071	17.962091	9.314086	12.081855	5.000000	5.000000
461891.000000	6978911.000000	101.527679	69.919792	18.977831	10.289112	12.149751	5.000000	5.000000
461921.000000	6978911.000000	98.679611	70.483643	19.868824	10.609421	12.858737	5.000000	5.000000
461951.000000	6978911.000000	100.510857	69.635391	17.978281	10.198471	12.343806	5.000000	5.000000
461981.000000	6978911.000000	101.966858	70.056831	17.535238	9.027480	11.535239	5.000000	5.000000
462011.000000	6978911.000000	102.613335	71.121445	18.823158	10.091076	12.508110	5.000000	5.000000
462041.000000	6978911.000000	101.724876	72.453224	21.199636	12.099291	13.631163	5.000000	5.000000
462071.000000	6978911.000000	101.099747	71.224075	20.440062	11.836956	13.321636	5.000000	5.000000
462101.000000	6978911.000000	101.587219	70.898933	19.024265	9.726864	12.322341	5.793717	5.000000
462131.000000	6978911.000000	101.726227	70.902527	18.946905	10.044262	12.670963	8.000000	8.000000
462161.000000	6978911.000000	98.875671	72.627022	30.406027	26.179903	20.187740	8.000000	8.000000
461591.000000	6978941.000000	91.043549	65.141922	20.832853	15.496445	15.620082	7.000000	7.000000
461621.000000	6978941.000000	98.000259	68.017830	17.319479	9.088059	12.144622	6.745901	7.000000
461651.000000	6978941.000000	98.416496	70.235092	20.617414	12.019786	13.784692	5.000000	5.000000
461681.000000	6978941.000000	99.183182	70.876396	20.989979	12.113579	13.286742	5.000000	5.000000
461711.000000	6978941.000000	102.042664	70.227509	19.182831	10.567432	12.583506	5.000000	5.000000
461741.000000	6978941.000000	101.805717	71.049980	20.205149	10.932956	13.244268	5.000000	5.000000
461771.000000	6978941.000000	101.227509	71.185692	20.226734	11.896738	13.753713	5.000000	5.000000
461801.000000	6978941.000000	101.546539	70.973900	19.579147	11.045532	13.000000	5.000000	5.000000
461831.000000	6978941.000000	99.924271	69.757263	18.827230	10.000493	12.583999	5.000000	5.000000
461861.000000	6978941.000000	100.450630	69.690933	18.274441	9.723637	12.274440	5.000000	5.000000
461891.000000	6978941.000000	101.416496	69.927483	18.071400	9.654905	12.169221	5.000000	5.000000
461921.000000	6978941.000000	99.669006	70.989845	20.682913	11.910425	13.355371	5.000000	5.000000
461951.000000	6978941.000000	100.951660	70.685371	18.419079	10.087078	12.699800	5.000000	5.000000
461981.000000	6978941.000000	102.118744	70.583504	17.806429	9.070478	11.847554	5.000000	5.000000
462011.000000	6978941.000000	102.530891	70.714722	18.315048	9.684952	12.399673	5.000000	5.000000
462041.000000	6978941.000000	102.631088	71.443817	19.094858	9.799811	12.094858	5.000000	5.000000
462071.000000	6978941.000000	101.798096	72.030472	19.717138	10.434277	12.515237	5.000000	5.000000
462101.000000	6978941.000000	100.973412	70.845619	18.897821	10.078790	12.720288	5.793717	5.000000
462131.000000	6978941.000000	101.513229	70.353630	18.501598	9.557052	12.180878	8.000000	8.000000
462161.000000	6978941.000000	98.624611	73.415398	33.362614	32.090576	23.292576	8.000000	8.000000
461591.000000	6978971.000000	94.311996	70.101532	25.664743	20.489147	18.692028	7.000000	7.000000
461621.000000	6978971.000000	98.984024	70.043671	18.873737	10.581361	13.325495	6.869572	7.000000
461651.000000	6978971.000000	99.631432	70.867424	20.706198	11.530700	14.000000	5.973410	6.000000
461681.000000	6978971.000000	100.011375	71.363312	20.614117	11.721935	13.522182	5.973410	6.000000
461711.000000	6978971.000000	102.487923	71.347092	20.117380	11.825091	12.836658	5.305000	5.000000
461741.000000	6978971.000000	102.000000	71.660316	20.943129	11.646129	13.490836	5.000000	5.000000
461771.000000	6978971.000000	101.983780	72.054527	21.127888	12.148700	13.701534	5.000000	5.000000
461801.000000	6978971.000000	102.024712	71.602959	19.620070	10.958174	12.602381	5.000000	5.000000
461831.000000	6978971.000000	102.277016	70.769585	18.583998	9.015529	12.015529	5.000000	5.000000
461861.000000	6978971.000000	101.049133	70.504089	19.022356	10.399779	12.681236	5.000000	5.000000
461891.000000	6978971.000000	101.000000	70.725212	19.186209	10.782941	12.736232	5.000000	5.000000
461921.000000	6978971.000000	101.187347	71.949677	20.142572	10.804455	12.770304	5.000000	5.000000
461951.000000	6978971.000000	101.617172	70.998840	19.302273	10.099476	12.626746	5.000000	5.000000
461981.000000	6978971.000000	101.650917	70.521988	18.363316	9.365189	12.170729	5.000000	5.000000
462011.000000	6978971.000000	101.883820	70.636688	18.142769	9.267066	12.018212	5.000000	5.000000
462041.000000	6978971.000000	102.165070	71.211845	18.734924	9.182529	11.944299	5.000000	5.000000
462071.000000	6978971.000000	102.138222	71.528938	19.230558	9.903324	12.515237	5.000000	5.000000
462101.000000	6978971.000000	101.302681	69.884018	17.636484	9.016222	12.016222	6.051254	5.000000
462131.000000	6978971.000000	101.200729	69.106033	17.766706	9.398439	11.945711	8.973411	9.000000
462161.000000	6978971.000000	96.240593	73.202347	35.713638	29.962654	24.417521	8.968429	9.000000
461591.000000	6979001.000000	97.323578	72.753914	30.102045	22.987303	20.203562	7.000000	7.000000
461621.000000	6979001.000000	99.859894	70.707901	19.855131	11.238821	13.420733	6.872951	7.000000
461651.000000	6979001.000000	100.073990	71.880791	21.384527	12.191332	13.995147	6.000000	6.000000
461681.000000	6979001.000000	100.663414	71.776474	21.059042	11.989153	13.560112	6.000000	6.000000
461711.000000	6979001.000000	102.129044	71.618996	19.993853	12.055360	12.933449	5.313332	5.000000
461741.000000	6979001.000000	102.427719	71.246780	19.534464	10.859963	13.172566	5.000000	5.000000
461771.000000	6979001.000000	102.630653	71.122765	19.034735	10.293092	12.453145	5.000000	5.000000
461801.000000	6979001.000000	102.616539	70.986786	19.123468	9.913754	12.383465	5.000000	5.000000
461831.000000	6979001.000000	102.500412	70.288239	18.227703	9.245619	11.889324	5.313341	5.000000
461861.000000	6979001.000000	101.303474	71.563492	19.794180	10.703544	12.917934	5.753220	6.000000
461891.000000	6979001.000000	99.662483	71.669388	20.457523	12.127069	13.500466	5.753220	6.000000
461921.000000	6979001.000000	99.075119	71.317528	20.983059	12.072820	13.843424	5.753220	6.000000
461951.000000	6979001.000000	98.706688	70.580017	20.961924	11.113950	13.724907	5.753220	6.000000
461981.000000	6979001.000000	99.023888	70.191299	19.569798	10.209643	12.607885	5.753220	6.000000
462011.000000	6979001.000000	99.562645	70.380424	19.085663	10.257586	12.380425	5.753220	6.000000
462041.000000	6979001.000000	101.808350	71.573471	18.929846	10.001386	12.452008	5.753220	6.000000
462071.000000	6979001.000000	101.376472	71.441498	19.130310	9.963451	12.270275	6.118352	6.000000
462101.000000	6979001.000000	99.715538	70.060043	19.592297	10.429975	12.714622	7.365448	7.000000
462131.000000	6979001.000000	99.149910	70.061043	21.740355	12.149394	13.922257	9.753220	10.000000
462161.000000	6979001.000000	97.064186	76.689034	44.377232	52.519524	36.012047	9.753220	10.000000
461591.000000	6979031.000000	96.088142	73.460991	30.196556	27.143595	23.365934	7.000000	7.000000
461621.000000	6979031.000000	99.474289	69.991241	20.254099	11.986940	13.919219	6.872951	7.000000
461651.000000	6979031.000000	100.516953	72.000000	21.483046	11.966091	13.984166	6.000000	6.000000
461681.000000	6979031.000000	101.593529	71.703239	20.703236	10.861420	13.078082	6.000000	6.000000
461711.000000	6979031.000000	102.389908	71.000000	19.313332	10.817925	12.360956	5.313332	5.000000
461741.000000	6979031.000000	103.000000	71.000000	19.000000	10.533030	12.715617	5.000000	5.000000
461771.000000	6979031.000000	101.881058	71.741371	19.987661	10.950896	12.846381	5.000000	5.000000
461801.000000	6979031.000000	100.933945	71.520844	20.493023	11.402045	13.505208	5.000000	5.000000
461831.000000	6979031.000000	101.155685	70.844315	18.805740	10.000000	12.688712	5.416001	5.000000
461861.000000	6979031.000000	99.334152	71.610901	21.652281	12.742917	14.416001	6.000000	6.000000
461891.000000	6979031.000000	97.881256	71.193459	21.414284	12.961308	14.000000	6.000000	6.000000
461921.000000	6979031.000000	97.816315	70.584740	21.650421	12.388294	13.869637	6.000000	6.000000
461951.000000	6979031.000000	97.523430	71.310226	21.932133	12.244570	14.130363	6.000000	6.000000
461981.000000	6979031.000000	97.752266	70.535240	21.533030	11.750059	13.750059	6.000000	6.000000
462011.000000	6979031.000000	98.630096	71.147118	21.217981	11.365099	13.512218	6.000000	6.000000
462041.000000	6979031.000000	101.084709	71.137779	19.733217	10.288780	12.802320	6.000000	6.000000
462071.000000	6979031.000000	100.545715	71.000000	19.760948	10.709120	12.983756	6.484763	6.000000
462101.000000	6979031.000000	98.574081	70.732582	21.614975	11.250979	13.515552	7.793717	7.000000
462131.000000	6979031.000000	98.103119	71.344276	26.865431	14.119862	15.182528	10.000000	10.000000
462161.000000	6979031.000000	90.268799	77.334854	54.132118	56.136681	37.466972	10.000000	10.000000
461591.000000	6979061.000000	98.273315	74.659264	30.745159	26.442560	21.577366	7.625677	7.000000
461621.000000	6979061.000000	99.736519	70.637177	20.042620	11.818787	13.496158	7.498628	7.000000
461651.000000	6979061.000000	100.053001	71.867020	21.827179	13.089571	14.463954	6.625677	6.000000
461681.000000	6979061.000000	100.913956	72.016075	21.939009	12.791974	14.174258	6.625677	6.000000
461711.000000	6979061.000000	101.080063	71.661102	20.739965	11.876217	13.822213	6.153825	5.000000
461741.000000	6979061.000000	102.507591	71.000000	20.089840	10.882310	13.104815	5.938516	5.000000
461771.000000	6979061.000000	100.820053	71.856384	21.247561	11.941839	13.590222	6.206425	5.000000
461801.000000	6979061.000000	99.679001	71.991837	21.276974	12.633771	13.698721	6.251354	5.000000
461831.000000	6979061.000000	99.790321	71.401299	19.938517	11.861449	13.450529	6.537214	5.000000
461861.000000	6979061.000000	98.399582	71.862213	22.271231	13.643645	14.417881	6.999773	6.000000
461891.000000	6979061.000000	97.284683	71.129601	21.910357	13.299170	14.442443	7.251354	6.000000
461921.000000	6979061.000000	97.365196	70.946289	22.715977	12.882547	13.921774	7.251354	6.000000
461951.000000	6979061.000000	97.319923	71.800262	23.518726	13.876482	14.568014	7.251354	6.000000
461981.000000	6979061.000000	97.200356	70.993469	23.251354	14.050941	14.625677	7.251354	6.000000
462011.000000	6979061.000000	97.708740	71.214279	23.231983	14.078427	14.606307	7.349914	6.000000
462041.000000	6979061.000000	99.044754	71.059349	23.081343	13.501925	14.708562	7.564193	6.000000
462071.000000	6979061.000000	99.436478	71.625679	23.440556	14.657261	15.295466	7.897303	6.000000
462101.000000	6979061.000000	97.670586	71.864922	25.840111	17.020357	16.728672	8.962302	7.000000
462131.000000	6979061.000000	97.247452	72.576210	29.380539	20.425194	18.099524	10.422140	10.000000
461591.000000	6979091.000000	96.913536	72.686073	32.891335	25.457706	20.560522	9.000000	9.000000
461621.000000	6979091.000000	98.090904	70.148819	20.954889	13.143175	14.137793	8.872951	9.000000
461651.000000	6979091.000000	98.344780	72.702248	25.209066	16.619209	16.508457	8.000000	8.000000
461681.000000	6979091.000000	99.107719	73.097084	25.519234	16.767195	16.615789	8.000000	8.000000
461711.000000	6979091.000000	100.341003	73.067856	23.662918	14.437296	15.624572	8.000000	8.000000
461741.000000	6979091.000000	101.166779	71.986046	22.819271	13.191959	14.497604	8.000000	8.000000
461771.000000	6979091.000000	100.060463	73.532364	27.099123	15.517778	15.294629	8.856382	9.000000
461801.000000	6979091.000000	99.646294	74.681015	29.378754	17.824820	17.217869	9.000000	9.000000
461831.000000	6979091.000000	98.528961	73.802521	28.444195	20.777706	18.225670	9.000000	9.000000
461861.000000	6979091.000000	96.652344	74.433174	33.045597	28.605217	22.618902	9.195811	9.000000
461891.000000	6979091.000000	94.982826	73.825287	35.381599	32.004604	25.336857	10.000000	10.000000
461591.000000	6979121.000000	90.813576	69.637283	33.372849	26.833841	20.460993	9.000000	9.000000
461621.000000	6979121.000000	94.737144	71.465530	31.066874	22.049360	18.973732	8.872951	9.000000
461651.000000	6979121.000000	95.000000	74.516953	35.000000	34.135635	26.550863	8.000000	8.000000
461681.000000	6979121.000000	95.000000	75.000000	35.296764	39.187054	29.483818	8.000000	8.000000
